PRICE,DATE,QUARTER,MONTH,YEAR,NEIGHBORHOOD,CLUSTER,WARD,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
193,29/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,1347,1632,1,3,2,1,0,0,1,0,3,8649.58,1281.104,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
196,31/08/2009,7,20,"2,009",MARSHALL HEIGHTS,33,7,1891,1632,1,3,2,1,0,0,1,0,3,8651.71,1282.003,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
199,21/11/2008,4,11,"2,008",MARSHALL HEIGHTS,33,7,2913,1632,0,3,2,1,0,0,1,0,3,8639.39,1187.956,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
196,25/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,1895,1632,1,3,2,1,0,0,1,0,3,8664.43,1287.389,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
203,07/10/2008,4,10,"2,008",MARSHALL HEIGHTS,33,7,4000,811,73,2,1,0,1,0,1,0,1,8585.49,891.158,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
149,25/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,4000,2016,0,3,4,1,1,1,1,0,1,8550.84,725.564,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
193,22/07/2009,7,19,"2,009",MARSHALL HEIGHTS,33,7,1347,1632,1,3,2,1,0,0,1,0,3,8670.80,1290.128,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
196,29/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,1895,1632,1,3,2,1,0,0,1,0,3,8672.92,1291.050,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
201,07/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,2948,1224,61,3,2,0,1,0,1,0,2,8703.92,1396.654,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
78,17/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,4000,768,55,2,1,0,1,0,0,0,1,8562.93,737.623,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
127,26/08/2009,7,20,"2,009",MARSHALL HEIGHTS,33,7,4000,1932,3,4,2,1,1,0,1,0,1,8606.70,933.995,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
196,23/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,2913,1632,1,3,2,1,0,0,1,0,3,8666.89,1207.777,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
42,23/10/2009,8,22,"2,009",MARSHALL HEIGHTS,33,7,2948,1434,61,3,2,0,1,0,1,0,2,8711.14,1401.044,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
74,11/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,5400,3384,53,4,4,0,1,0,0,0,3,8579.30,784.277,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
193,31/08/2009,7,20,"2,009",MARSHALL HEIGHTS,33,7,1430,1632,1,3,2,1,0,0,1,0,3,8681.07,1256.997,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
196,23/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,2080,1632,1,3,2,1,0,0,1,0,3,8681.07,1256.206,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
90,01/07/2008,3,7,"2,008",MARSHALL HEIGHTS,33,7,4000,756,79,2,1,0,1,0,1,0,1,8575.10,749.735,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
196,03/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,2510,1632,1,3,2,1,0,0,1,0,3,8681.19,1220.524,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
193,12/06/2009,6,18,"2,009",MARSHALL HEIGHTS,33,7,1430,1632,1,3,2,1,0,0,1,0,3,8681.21,1219.771,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
193,18/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,1430,1632,1,3,2,1,0,0,1,0,3,8681.38,1210.756,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
157,15/01/2008,1,1,"2,008",MARSHALL HEIGHTS,33,7,895,725,33,1,1,0,1,0,1,0,4,8683.91,1220.190,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
74,11/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,6600,3384,53,4,4,0,1,0,0,0,3,8597.55,801.981,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
193,01/07/2009,7,19,"2,009",MARSHALL HEIGHTS,33,7,1430,1632,1,3,2,1,0,0,1,0,3,8681.78,1193.713,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
196,21/07/2009,7,19,"2,009",MARSHALL HEIGHTS,33,7,1560,1632,1,3,2,1,0,0,1,0,3,8682.25,1176.980,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
162,01/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,1302,1021,0,2,2,0,1,0,1,1,4,8641.24,953.069,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
166,18/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,1302,1021,0,2,2,0,1,0,1,1,4,8641.24,953.069,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
165,11/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,1302,1021,0,2,2,0,1,0,1,0,4,8641.24,953.069,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
163,28/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,1347,1059,0,2,2,0,1,0,1,1,4,8641.24,953.069,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
196,06/04/2009,6,16,"2,009",MARSHALL HEIGHTS,33,7,1918,1632,1,3,2,1,0,0,1,0,3,8684.18,1122.374,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
193,25/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,1430,1632,1,3,2,1,0,0,1,0,3,8684.21,1121.325,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
171,07/10/2008,4,10,"2,008",MARSHALL HEIGHTS,33,7,4000,2332,0,4,3,1,1,0,1,0,1,8632.96,814.445,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
200,28/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,1320,1463,0,4,3,1,1,0,1,0,4,8599.56,867.239,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
69,19/08/2009,7,20,"2,009",MARSHALL HEIGHTS,33,7,3318,1224,63,4,2,0,1,0,1,0,2,8806.09,1527.234,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
148,21/11/2008,4,11,"2,008",MARSHALL HEIGHTS,33,7,4000,2096,0,4,3,1,1,0,1,0,1,8723.49,1166.239,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
159,24/04/2009,6,16,"2,009",MARSHALL HEIGHTS,33,7,4000,1872,1,3,2,1,1,0,1,0,1,8647.90,822.320,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
123,16/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,2250,2600,0,4,3,0,1,1,1,0,3,8739.57,1164.461,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
295,30/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,4000,576,78,3,2,0,1,0,1,0,1,8684.26,858.622,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
194,11/01/2008,1,1,"2,008",MARSHALL HEIGHTS,33,7,4000,1982,1,3,2,2,1,0,1,0,1,8748.57,1023.146,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
51,19/08/2008,3,8,"2,008",MARSHALL HEIGHTS,33,7,4000,1536,67,4,2,0,1,0,0,0,1,8740.96,983.888,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
72,02/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,4000,1500,64,4,1,0,1,0,0,1,1,8734.33,949.662,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
177,18/09/2008,3,9,"2,008",MARSHALL HEIGHTS,33,7,4000,2096,0,4,3,1,1,0,1,0,1,8733.14,913.963,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
139,08/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,4000,1400,3,4,3,1,1,0,1,0,1,8757.42,938.121,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
47,21/08/2009,7,20,"2,009",MARSHALL HEIGHTS,33,7,4192,2368,56,4,4,0,1,0,0,0,3,8764.68,956.546,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
135,30/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,4000,2208,64,4,3,0,1,0,1,0,1,8795.13,1008.669,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
43,25/04/2008,2,4,"2,008",MARSHALL HEIGHTS,33,7,4000,1984,69,6,2,0,0,0,1,1,1,8819.93,1102.486,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
205,31/07/2008,3,7,"2,008",MARSHALL HEIGHTS,33,7,4000,798,73,3,1,0,1,0,1,0,1,8832.05,1113.648,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
86,11/02/2008,1,2,"2,008",MARSHALL HEIGHTS,33,7,4000,987,64,2,1,0,1,0,1,1,1,8862.76,1198.754,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
231,16/01/2008,1,1,"2,008",MARSHALL HEIGHTS,33,7,4000,1900,1,5,3,1,0,0,1,0,1,8899.03,1288.148,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
211,26/10/2009,8,22,"2,009",MARSHALL HEIGHTS,33,7,4000,1570,23,4,1,0,1,0,1,0,1,8920.06,1371.939,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
243,10/10/2008,4,10,"2,008",MARSHALL HEIGHTS,33,7,8000,618,75,2,1,0,1,0,1,0,1,8847.64,1069.536,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
121,16/07/2009,7,19,"2,009",MARSHALL HEIGHTS,33,7,4000,1900,2,5,3,1,0,0,1,0,1,8898.87,1269.420,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
121,21/07/2009,7,19,"2,009",MARSHALL HEIGHTS,33,7,4000,1900,2,5,3,1,0,0,1,0,1,8922.31,1305.820,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
157,28/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,4000,984,45,3,1,0,1,0,1,0,1,8933.66,1339.943,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
216,25/04/2008,2,4,"2,008",MARSHALL HEIGHTS,33,7,4000,1188,18,3,1,1,1,0,1,0,1,8934.55,1316.429,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
45,15/03/2008,1,3,"2,008",MARSHALL HEIGHTS,33,7,4000,2240,65,2,1,0,1,0,0,0,1,8963.07,1113.245,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
182,09/11/2009,8,23,"2,009",MARSHALL HEIGHTS,33,7,3000,1320,12,3,2,1,1,0,1,0,2,9019.66,1198.226,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
144,10/09/2009,7,21,"2,009",MARSHALL HEIGHTS,33,7,4000,1080,29,4,2,0,1,0,1,0,1,9035.20,1207.335,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
51,03/08/2009,7,20,"2,009",MARSHALL HEIGHTS,33,7,2040,1184,62,3,3,0,1,0,1,0,2,9094.67,1056.812,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
200,30/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,2624,800,62,2,1,0,1,0,0,0,2,9104.20,971.206,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
212,12/02/2008,1,2,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,1,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,779,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,779,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,1395,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,1103,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,779,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,779,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,779,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,779,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2174,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,783,598,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
2185,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,779,595,42,1,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
1717,10/12/2008,4,12,"2,008",MARSHALL HEIGHTS,33,7,996,757,42,2,1,0,0,1,1,0,4,9143.77,1111.318,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
157,02/06/2008,2,6,"2,008",MARSHALL HEIGHTS,33,7,1899,1086,61,2,1,0,1,0,0,0,2,9135.78,974.852,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
51,04/01/2008,1,1,"2,008",MARSHALL HEIGHTS,33,7,2870,800,61,2,1,0,1,0,0,0,2,9162.36,965.614,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
241,03/07/2008,3,7,"2,008",MARSHALL HEIGHTS,33,7,2406,1120,61,3,2,1,1,0,1,0,2,9187.88,978.862,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
165,03/04/2008,2,4,"2,008",MARSHALL HEIGHTS,33,7,4000,1578,60,2,3,0,1,0,1,0,1,9221.78,1082.689,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
207,18/01/2008,1,1,"2,008",MARSHALL HEIGHTS,33,7,2612,992,61,2,1,0,1,0,1,0,2,9211.39,977.152,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
88,20/10/2009,8,22,"2,009",MARSHALL HEIGHTS,33,7,2602,800,62,2,1,0,1,0,1,0,2,9235.38,940.899,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
158,02/04/2009,6,16,"2,009",MARSHALL HEIGHTS,33,7,4000,1584,67,4,2,0,1,0,1,0,1,9260.73,1001.637,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
221,03/03/2008,1,3,"2,008",MARSHALL HEIGHTS,33,7,4000,294,67,1,1,0,1,0,0,0,1,9262.13,978.340,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
306,04/02/2008,1,2,"2,008",MARSHALL HEIGHTS,33,7,2317,800,61,2,2,0,1,0,1,0,2,9257.76,927.571,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
62,31/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,2334,905,62,3,1,0,1,0,0,0,2,9251.85,847.603,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
174,13/11/2008,4,11,"2,008",MARSHALL HEIGHTS,33,7,2861,800,61,2,1,0,1,0,0,0,2,9274.59,882.867,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
54,29/12/2009,8,24,"2,009",MARSHALL HEIGHTS,33,7,2439,800,62,2,1,0,1,0,0,0,2,9280.94,825.849,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
78,27/10/2009,8,22,"2,009",MARSHALL HEIGHTS,33,7,2520,800,62,2,1,0,1,0,1,0,2,9324.41,794.795,14888,8.22,47770,18,29,2,96,0.8,2.5,0.2,25,18,19,5.4,38,111,320000,77,14,18
251,14/07/2008,3,7,"2,008",MARSHALL HEIGHTS,33,7,2426,800,61,2,1,0,1,0,1,0,2,9375.07,761.010,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
319,05/03/2008,1,3,"2,008",MARSHALL HEIGHTS,33,7,2322,800,61,2,2,0,1,0,1,0,2,9423.69,774.987,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
192,23/09/2008,3,9,"2,008",MARSHALL HEIGHTS,33,7,1338,1632,0,3,2,1,0,0,1,0,3,2385.80,562.214,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
195,30/09/2008,3,9,"2,008",MARSHALL HEIGHTS,33,7,1794,1632,0,3,2,1,0,0,1,0,3,2385.80,562.214,14888,8.22,47770,16,42,2,96,0.8,2.5,0.2,25,18,19,5.4,38,97,324000,77,14,18
