Sample,PRICE,DATE,NEIGHBORHOOD,N_CAH,N_CE,N_OC1,N_OC2,N_RSW,CLUSTER,WARD,OUTLIER 3s,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
0.8617426505,558,02/05/2008,OLD CITY II,0,0,0,1,0,7,6,,127,789,1,1,1,0,1,0,1,0,4,1411.07,437.72,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.8644054029,502,08/12/2009,OLD CITY II,0,0,0,1,0,7,6,,78,667,4,1,1,0,1,1,1,0,4,1114.41,381.79,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.8665522216,540,17/04/2008,OLD CITY II,0,0,0,1,0,7,6,,93,692,1,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.8667682907,432,14/10/2008,CENTRAL,0,1,0,0,0,5,6,,104,950,4,1,1,0,1,1,1,0,4,1158.89,424.39,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.8689908329,222,14/07/2008,OLD CITY II,0,0,0,1,0,7,6,,66,628,1,1,1,0,1,0,1,0,4,1427.39,459.90,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.8694507961,426,14/10/2008,OLD CITY II,0,0,0,1,0,7,6,,139,868,1,1,1,0,1,0,1,0,4,1427.39,459.90,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.8695183848,397,17/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,251,686,49,1,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8696738342,432,01/04/2009,OLD CITY I,0,0,1,0,0,25,6,,41,938,2,1,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8697479794,307,08/12/2009,OLD CITY II,0,0,0,1,0,7,6,,77,628,2,1,1,0,1,0,1,0,4,1427.39,459.90,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.8699534388,614,12/06/2008,CENTRAL,0,1,0,0,0,5,6,,69,640,4,1,1,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.8706859519,506,04/09/2008,CAPITOL HILL,1,0,0,0,0,26,6,,356,988,1,1,1,0,1,1,1,0,4,3356.34,361.98,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.8710471218,386,13/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,223,620,49,1,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.8748258781,520,19/02/2008,OLD CITY I,0,0,1,0,0,25,6,,29,684,1,1,1,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.8756442384,401,18/11/2009,OLD CITY I,0,0,1,0,0,25,6,,265,684,99,1,1,0,1,1,1,1,4,2882.68,1029.06,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8775189379,532,04/08/2009,OLD CITY II,0,0,0,1,0,7,6,,93,692,2,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.8793897107,382,20/11/2009,OLD CITY I,0,0,1,0,0,25,6,,952,762,67,1,1,0,1,1,1,0,4,1029.19,289.23,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8858255223,350,22/05/2008,OLD CITY I,0,0,1,0,0,25,6,,684,628,54,1,1,0,1,1,1,0,4,4115.30,352.94,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.8867942787,426,17/07/2008,OLD CITY I,0,0,1,0,0,25,6,,363,542,55,1,1,0,1,1,1,0,4,4062.22,591.00,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.8905490462,451,09/06/2009,OLD CITY I,0,0,1,0,0,25,6,,35,832,2,1,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8906904444,580,21/05/2008,CAPITOL HILL,1,0,0,0,0,26,6,,410,603,37,1,1,0,1,0,1,1,4,2194.10,580.37,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.8912950807,451,04/11/2009,OLD CITY I,0,0,1,0,0,25,6,,35,832,2,1,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8974963952,459,01/06/2009,OLD CITY I,0,0,1,0,0,25,6,,368,567,109,1,1,0,1,0,0,1,4,3233.33,683.83,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8978281061,577,27/05/2009,OLD CITY I,0,0,1,0,0,25,6,,633,490,98,1,1,0,1,0,1,1,3,3517.75,729.96,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.8987499589,447,02/01/2009,CENTRAL,0,1,0,0,0,5,6,,146,1075,4,1,1,0,1,1,1,1,4,888.67,154.53,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.9002353624,563,14/01/2008,OLD CITY II,0,0,0,1,0,7,6,,93,692,1,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.9071895419,440,17/12/2009,CAPITOL HILL,1,0,0,0,0,26,6,,282,814,101,1,2,0,1,0,1,1,4,2654.51,877.71,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.9074630386,539,17/04/2008,OLD CITY II,0,0,0,1,0,7,6,,93,711,1,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.9078169575,593,27/05/2008,OLD CITY II,0,0,0,1,0,7,6,,65,479,1,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.908771384,293,25/09/2009,OLD CITY II,0,0,0,1,0,7,6,,77,628,2,1,1,0,1,0,1,0,4,1427.39,459.90,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.9095393867,360,05/08/2009,OLD CITY I,0,0,1,0,0,25,6,,523,903,29,1,1,0,1,0,1,1,4,3836.98,637.15,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.9096899114,354,22/02/2008,R.L.A. SW,0,0,0,0,1,9,6,,223,608,49,1,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.9135913281,555,04/01/2008,OLD CITY II,0,0,0,1,0,7,6,,93,692,1,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.9140902099,487,23/10/2008,OLD CITY I,0,0,1,0,0,25,6,,35,832,1,1,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.9160146321,309,28/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,335,949,49,1,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.9164135561,440,24/08/2009,OLD CITY II,0,0,0,1,0,7,6,,78,738,4,1,1,0,1,1,1,0,4,1114.41,381.79,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.9170101866,638,03/06/2009,OLD CITY I,0,0,1,0,0,25,6,,703,815,135,1,1,0,1,0,1,0,4,1497.04,642.90,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.9170512605,463,03/06/2009,OLD CITY I,0,0,1,0,0,25,6,,35,832,2,1,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.9179318129,490,03/09/2009,OLD CITY II,0,0,0,1,0,7,6,,11,898,1,1,1,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.9204250859,341,05/03/2008,R.L.A. SW,0,0,0,0,1,9,6,,251,686,49,1,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.9220647708,209,23/02/2009,OLD CITY II,0,0,0,1,0,7,6,,5,666,1,1,1,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.9228265353,454,28/02/2008,OLD CITY II,0,0,0,1,0,7,6,,139,868,1,1,1,0,1,0,1,0,4,1411.07,437.72,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.9239611629,414,16/12/2009,CENTRAL,0,1,0,0,0,5,6,,113,846,4,1,1,0,1,1,1,1,4,888.67,154.53,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.9241110508,471,13/06/2008,OLD CITY I,0,0,1,0,0,25,6,,31,732,1,1,1,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.9268139971,677,29/09/2008,OLD CITY I,0,0,1,0,0,25,6,,865,916,134,1,1,0,1,0,1,1,4,1497.04,642.90,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.9280103979,451,25/11/2009,OLD CITY I,0,0,1,0,0,25,6,,33,832,2,1,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.9303394755,508,08/07/2009,CENTRAL,0,1,0,0,0,5,6,,69,766,5,1,1,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.9324233475,604,07/07/2009,CAPITOL HILL,1,0,0,0,0,26,6,,324,538,101,1,1,0,1,0,1,1,4,2608.07,773.76,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.9327321179,342,19/06/2008,OLD CITY I,0,0,1,0,0,25,6,,363,551,55,1,1,0,1,1,1,0,4,4062.22,591.00,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.9371369055,456,22/04/2009,OLD CITY I,0,0,1,0,0,25,6,,35,832,2,1,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.9391983817,263,26/10/2009,R.L.A. SW,0,0,0,0,1,9,6,,668,889,42,1,1,0,1,0,1,0,4,2248.47,111.06,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.9421980607,450,28/02/2008,OLD CITY II,0,0,0,1,0,7,6,,139,868,1,1,1,0,1,0,1,0,4,1411.07,437.72,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.9442182577,416,19/02/2009,CENTRAL,0,1,0,0,0,5,6,,95,950,5,1,1,0,1,1,1,0,4,1158.89,424.39,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.9443353885,369,22/07/2009,OLD CITY I,0,0,1,0,0,25,6,,555,811,29,1,1,0,1,0,1,0,4,3714.10,748.21,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.9460644493,529,17/06/2008,OLD CITY II,0,0,0,1,0,7,6,,93,703,1,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.9473571943,504,06/10/2009,OLD CITY II,0,0,0,1,0,7,6,,93,670,2,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.9477244638,428,23/04/2008,CENTRAL,0,1,0,0,0,5,6,,104,950,4,1,1,0,1,1,1,0,4,1158.89,424.39,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.9483635862,425,08/05/2009,OLD CITY I,0,0,1,0,0,25,6,,259,510,82,1,1,0,1,1,1,1,4,524.11,487.52,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.9489986378,537,25/01/2008,OLD CITY II,0,0,0,1,0,7,6,,93,692,1,1,1,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.001865114,395,09/06/2009,OLD CITY I,0,0,1,0,0,25,6,,31,1029,2,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0022224644,522,10/06/2008,OLD CITY II,0,0,0,1,0,7,6,,137,825,1,2,2,0,1,0,1,0,4,1431.97,466.10,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.0036565813,458,11/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1538,840,82,2,1,1,1,0,1,1,3,4045.68,349.66,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0039761944,378,16/05/2008,OLD CITY I,0,0,1,0,0,25,6,,712,846,108,2,1,0,1,0,0,0,3,2564.09,657.37,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0040859693,492,24/04/2009,OLD CITY I,0,0,1,0,0,25,6,,1425,1068,109,2,2,1,1,0,1,0,3,3583.10,528.87,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0046716319,514,18/12/2009,OLD CITY II,0,0,0,1,0,7,6,,117,881,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0049356852,333,24/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1633,1500,73,2,2,0,1,0,0,0,3,4015.96,762.42,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0064438623,402,09/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1568,1742,116,2,2,1,1,0,0,1,3,3292.10,543.54,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0081789991,404,18/03/2009,OLD CITY I,0,0,1,0,0,25,6,,1149,1855,5,2,2,1,1,0,1,1,4,302.61,251.27,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0083440061,488,21/09/2009,OLD CITY II,0,0,0,1,0,7,6,,117,881,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0085107459,411,26/11/2008,OLD CITY I,0,0,1,0,0,25,6,,1440,1352,111,2,1,1,1,0,1,2,3,4196.54,395.64,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.008803805,453,03/07/2008,OLD CITY I,0,0,1,0,0,25,6,,245,574,100,2,1,1,1,1,1,0,4,1277.65,129.68,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0111623377,443,01/04/2008,OLD CITY I,0,0,1,0,0,25,6,,1377,960,84,2,1,0,1,0,1,1,3,4221.30,371.24,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0112948887,538,31/12/2008,OLD CITY I,0,0,1,0,0,25,6,,1548,1840,134,2,2,1,1,0,1,1,4,1497.04,642.90,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0137233756,471,26/10/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1690,1316,129,2,1,0,1,0,1,1,3,2728.39,484.27,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.0138159988,452,18/04/2008,OLD CITY I,0,0,1,0,0,25,6,,43,1029,1,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.013901376,246,21/10/2008,OLD CITY I,0,0,1,0,0,25,6,,900,1625,0,2,2,1,1,0,1,0,4,1432.72,280.80,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0156920244,471,15/05/2008,CAPITOL HILL,1,0,0,0,0,26,6,,254,1017,60,2,1,0,1,0,1,1,4,3100.11,681.88,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.0164703398,490,29/04/2009,OLD CITY II,0,0,0,1,0,7,6,,169,1345,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0178145485,408,27/05/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1055,1531,29,2,1,1,1,0,1,1,4,3137.94,601.15,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.0180062799,237,29/06/2009,OLD CITY I,0,0,1,0,0,25,6,,1075,1176,100,2,2,0,1,0,0,0,3,2404.50,559.13,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0190494774,500,02/11/2009,OLD CITY II,0,0,0,1,0,7,6,,117,881,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0203012935,508,04/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1372,758,97,2,1,0,1,0,0,0,3,4158.59,303.69,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0204830646,544,04/12/2009,OLD CITY II,0,0,0,1,0,7,6,,11,873,1,2,1,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0209293937,507,07/05/2008,OLD CITY II,0,0,0,1,0,7,6,,168,1046,1,2,2,0,1,0,1,0,4,1411.07,437.72,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.02297221,464,22/12/2008,OLD CITY I,0,0,1,0,0,25,6,,1165,1120,97,2,2,1,1,0,1,0,3,4094.63,107.19,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0238483635,363,31/01/2008,OLD CITY I,0,0,1,0,0,25,6,,1443,1362,79,2,1,0,1,0,0,0,3,4146.13,372.11,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0247929349,532,10/06/2009,OLD CITY II,0,0,0,1,0,7,6,,117,998,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0249232141,598,06/07/2009,OLD CITY I,0,0,1,0,0,25,6,,1133,1338,135,2,2,0,1,0,1,1,4,1497.04,642.90,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0277969691,447,14/07/2008,CAPITOL HILL,1,0,0,0,0,26,6,,352,1563,107,2,2,0,1,0,1,1,4,3120.19,690.27,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.0328149349,743,10/11/2009,OLD CITY I,0,0,1,0,0,25,6,,956,1057,135,2,2,0,1,0,1,1,4,1497.04,642.90,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0371957493,564,03/07/2008,CAPITOL HILL,1,0,0,0,0,26,6,,373,621,100,2,1,0,1,0,1,1,4,2594.66,777.51,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.0379968733,535,10/06/2009,OLD CITY II,0,0,0,1,0,7,6,,117,1036,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0389170633,192,14/01/2009,OLD CITY I,0,0,1,0,0,25,6,,1175,1588,97,2,2,1,1,0,1,0,3,3682.03,911.03,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0390834409,62,02/02/2009,OLD CITY II,0,0,0,1,0,7,6,,7,1105,1,2,2,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0413114931,445,30/10/2009,OLD CITY I,0,0,1,0,0,25,6,,961,1432,101,2,1,1,1,0,1,1,2,2733.72,882.65,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.042090631,494,08/07/2009,OLD CITY II,0,0,0,1,0,7,6,,169,1345,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0460232688,485,05/03/2009,OLD CITY II,0,0,0,1,0,7,6,,13,1082,1,2,2,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.0477098874,154,08/10/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1184,1480,108,2,1,0,1,0,0,0,3,3450.01,475.81,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.0485392482,427,09/12/2008,CENTRAL,0,1,0,0,0,5,6,,144,1088,17,2,2,0,1,1,1,0,4,640.11,155.28,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.0488946509,620,11/08/2008,CENTRAL,0,1,0,0,0,5,6,,111,1170,4,2,2,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.0490621787,463,06/05/2008,OLD CITY I,0,0,1,0,0,25,6,,989,1210,88,2,2,0,1,1,1,1,4,2911.63,1102.36,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0499273938,431,01/06/2009,OLD CITY I,0,0,1,0,0,25,6,,484,693,56,2,1,0,1,1,1,0,4,4062.22,591.00,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0503765607,518,27/08/2008,CAPITOL HILL,1,0,0,0,0,26,6,,977,1278,108,2,2,1,1,0,1,2,3,3120.01,686.27,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.053689493,354,30/10/2009,OLD CITY I,0,0,1,0,0,25,6,,1550,1340,90,2,2,0,1,0,1,0,3,4045.99,211.47,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0541488988,408,10/11/2009,OLD CITY I,0,0,1,0,0,25,6,,979,1202,109,2,2,1,1,0,1,0,3,3369.45,1400.68,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0542459573,221,08/07/2008,OLD CITY I,0,0,1,0,0,25,6,1,913,1472,79,2,2,0,1,0,1,0,3,3489.89,1495.20,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.0576291226,425,09/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1672,1220,84,2,2,1,1,0,1,0,3,4321.11,567.70,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.0579619943,500,22/07/2009,OLD CITY II,0,0,0,1,0,7,6,,13,1076,1,2,2,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
